fbref_id,ime,tekmovanja,tekme,min,goli,asistence,G+A
b9139383,Cezary Miszta,['primeira_liga'],21,1890,0,0,0
46eeb1bb,Matija Mitrovic,['primeira_liga'],18,711,2,0,2
04ccaee7,Iyad Mohamed,['primeira_liga'],22,952,1,0,1
9b5a81cb,João Moisés,['primeira_liga'],8,283,0,1,1
0bbab654,Guillem Molina,['primeira_liga'],7,328,0,0,0
17850779,Diogo Monteiro,['primeira_liga'],8,298,0,0,0
c90b8d33,Kevyn Monteiro,['primeira_liga'],10,362,0,0,0
fc94b80c,Rodrigo Mora,"['primeira_liga', 'europa_league']",37,1615,4,2,6
008c0c46,Agustín Moreira,['primeira_liga'],21,1028,2,1,3
70c9e842,Gonçalo Moreira,['primeira_liga'],1,1,0,0,0
db4c8df7,Paulo Moreira,['primeira_liga'],29,2373,3,2,5
5b78317d,Vasco Moreira,['primeira_liga'],16,441,0,0,0
a650c75b,Hidemasa Morita,"['primeira_liga', 'champions_league']",42,2295,1,5,6
709d3f52,Gabriel Moscardo,"['primeira_liga', 'europa_league']",32,1208,0,0,0
d51d1d9d,Moura,"['primeira_liga', 'europa_league']",28,1760,3,2,5
81f7f06e,Tom Moustier,"['primeira_liga', 'dfb_pokal']",11,339,0,0,0
f5a00fa4,João Moutinho,"['primeira_liga', 'europa_league']",45,2878,1,1,2
2ad9cabf,MT,['primeira_liga'],12,752,1,0,1
0a7f5683,Jonathan Mutombo,['primeira_liga'],3,120,0,0,0
bc06b90d,Dylan Nandín,['primeira_liga'],21,923,1,2,3
02a5618e,Fran Navarro,"['primeira_liga', 'europa_league']",42,1714,9,1,10
621576f9,Kaiky Naves,"['primeira_liga', 'serie_a_bra']",33,2852,2,0,2
e55e2633,Alioune Ndoye,['primeira_liga'],24,964,2,1,3
b3ec13e0,Christian Neiva Afonso,['primeira_liga'],27,1531,0,0,0
ffddf45b,Guilherme Neiva Silva,['primeira_liga'],24,931,2,3,5
e6679c22,Rafael Nel,"['primeira_liga', 'champions_league']",10,198,3,1,4
fbd40d07,Nenê,['primeira_liga'],21,368,4,1,5
ef553796,José Neto,"['primeira_liga', 'champions_league']",3,96,0,0,0
c0d68410,Andre Neves,['primeira_liga'],11,209,1,0,1
e30ffc05,Renato Nhaga,"['primeira_liga', 'super_lig']",21,1267,3,0,3
8eef18aa,Sikou Niakaté,"['primeira_liga', 'europa_league']",18,1483,0,0,0
a1c7fe4e,Tamás Nikitscher,"['primeira_liga', 'segunda_division']",28,1397,1,1,2
9cc33204,Miguel Nóbrega,['primeira_liga'],13,1001,1,0,1
0256640c,Gonçalo Nogueira,['primeira_liga'],23,1340,0,4,4
1e1a0196,João Nogueira,['primeira_liga'],16,789,1,0,1
5187c3c2,Jonatás Noro,['primeira_liga'],1,6,0,0,0
7be10378,Mootez Nourani,['primeira_liga'],6,161,0,0,0
282faa70,João Novais,['primeira_liga'],2,46,0,0,0
56bcde74,Andreas Ntoi,['primeira_liga'],30,2340,1,2,3
a3aea0cd,Hugo Nunes,['primeira_liga'],1,11,0,0,0
2145d0a1,Alan Núñez,['primeira_liga'],21,1673,1,2,3
9b079ea8,Cedric Nuozzi,['primeira_liga'],25,878,1,0,1
643d81ad,Lawrence Ofori,['primeira_liga'],16,822,0,1,1
f716e4e4,Nélson Oliveira,['primeira_liga'],26,1310,3,0,3
a8fbae1d,Paulo Oliveira,"['primeira_liga', 'europa_league']",21,1075,0,0,0
dc44b03c,Samu Omorodion,"['primeira_liga', 'europa_league']",27,1865,16,1,17
a3562060,Ejike Opara,"['primeira_liga', 'serbian_superliga']",15,766,2,1,3
693e93f1,Jandro Orellana,['primeira_liga'],19,1305,0,1,1
a869ba74,Korede Osundina,['primeira_liga'],18,701,2,0,2
0d267745,Nicolás Otamendi,"['primeira_liga', 'champions_league']",40,3503,2,0,2
57d6f4d3,Otávio,['primeira_liga'],22,1353,0,1,1
060d8357,Sie Ouattara,['primeira_liga'],16,558,0,0,0
e5236aa9,Amine El Ouazzani,"['primeira_liga', 'europa_league']",18,1014,2,0,2
c960bc58,Yassin Oukili,"['primeira_liga', 'eredivisie']",21,935,2,0,2
d6b7f2b4,Pablo,['primeira_liga'],23,864,0,0,0
039e97a5,Pedro Pacheco,['primeira_liga'],3,188,0,0,0
962e54cb,Gonçalo Paciência,"['primeira_liga', 'serie_a_bra']",18,695,3,0,3
c795c408,Jonathan Panzo,"['primeira_liga', 'championship', 'fa_cup']",23,1741,0,0,0
42492335,Antonios Papakanellos,['primeira_liga'],21,436,0,0,0
f95de5ef,Tiago Parente,['primeira_liga'],14,494,1,0,1
5a79f1e2,Fode Pascoal,['primeira_liga'],1,11,0,0,0
a1935e34,Gonzalo Pastor,['primeira_liga'],2,37,0,0,0
dd5d1c85,Luan Patrick,['primeira_liga'],31,2683,0,0,0
9f12fbb7,Patrick de Paula,"['primeira_liga', 'serie_a_bra', 'copa_libertadores']",18,817,2,0,2
d578db11,Vangelis Pavlidis,"['primeira_liga', 'champions_league']",43,3468,24,6,30
b684a484,Jordan Pefok,['primeira_liga'],22,1240,1,0,1
736c14ec,Marcos Peña,['primeira_liga'],16,364,0,0,0
fc4e7637,Pepê,"['primeira_liga', 'europa_league']",41,2829,3,6,9
57bc72ea,Óscar Perea,['primeira_liga'],25,1254,2,0,2
ac903694,Matheus Pereira,['primeira_liga'],10,720,0,1,1
f7c491f1,Nehuén Pérez,['primeira_liga'],6,374,1,0,1
42a833ab,Sebastián Pérez,['primeira_liga'],27,1567,0,0,0
c6a9b5eb,Francisco Petrasso,['primeira_liga'],23,1440,0,0,0
92312d0d,Oskar Pietuszewski,"['primeira_liga', 'conference_league']",22,1317,3,2,5
95cfdf36,Rodrigo Pinheiro,['primeira_liga'],29,2570,3,2,5
5db20508,Rodrigo Pinho,['primeira_liga'],29,1190,4,1,5
b05d8d93,Alexandre Pinto,['primeira_liga'],7,336,0,0,0
a968014d,Dinis Pinto,['primeira_liga'],23,2008,1,6,7
7e153cab,Luis Pinto,['primeira_liga'],3,214,0,1,1
8cae8894,Mateus Pivô,['primeira_liga'],14,1146,0,0,0
96094cbc,Pizzi,['primeira_liga'],23,660,0,5,5
822b83e8,Ole Pohlmann,['primeira_liga'],31,1722,1,1,2
b1579026,Carlos Ponck,['primeira_liga'],16,927,0,0,0
8f3b1b5d,Boris Popović,['primeira_liga'],17,1158,1,0,1
d203fb17,Gianluca Prestianni,"['primeira_liga', 'champions_league']",34,1824,3,5,8
ad32c507,Kevin Prieto,['primeira_liga'],11,346,0,0,0
840ceefa,Diogo Prioste,['primeira_liga'],2,24,0,0,0
2aa62084,Dominik Prpić,"['primeira_liga', 'europa_league']",8,363,0,0,0
3d1f1458,Miguel Puche García,['primeira_liga'],27,729,1,1,2
7ec723b7,Eduardo Quaresma,"['primeira_liga', 'champions_league']",23,1630,2,2,4
19f53b56,Geovany Quenda,"['primeira_liga', 'champions_league']",26,1288,4,7,11
89d1f3ba,Jesús Ramírez,['primeira_liga'],33,2883,18,0,18
23505094,Cláudio Ramos,['primeira_liga'],2,135,0,0,0
57701cbd,Leonardo Realpe,['primeira_liga'],24,1701,1,1,2
24c4694a,João Rêgo,"['primeira_liga', 'champions_league']",10,83,1,0,1
4a04b70b,Rodrigo Rego,"['primeira_liga', 'champions_league']",4,113,0,0,0
4b3c863f,Francisco Reis Ferreira,['primeira_liga'],27,1635,2,0,2
ae1159bf,Matheus Reis,"['primeira_liga', 'russian_premier_league', 'champions_league']",24,1103,0,2,2
52244a96,João Resende,"['primeira_liga', 'copa_del_rey']",4,170,0,0,0
ae3ef77f,Rhaldney,"['primeira_liga', 'super_lig']",32,2070,2,1,3
22db7a5e,Renan Ribeiro,['primeira_liga'],33,2970,0,0,0
f9b1b7bf,Omar Richards,['primeira_liga'],14,703,0,0,0
72da065d,Richard Ríos,"['primeira_liga', 'serie_a_bra', 'champions_league', 'copa_libertadores']",50,3942,8,7,15
851412f9,Daniel Rivas,"['primeira_liga', 'copa_libertadores']",29,1636,0,1,1
d0ef8835,Óscar Rivas,['primeira_liga'],18,1620,1,0,1
92063712,Robinho,['primeira_liga'],23,941,0,1,1
cda0b317,Joel Robles,['primeira_liga'],31,2790,0,0,0
b31d385e,Kaique Rocha,['primeira_liga'],6,492,1,0,1
2ba08f4e,Luís Rocha,['primeira_liga'],13,1170,0,0,0
62c5ba1b,Matías Rocha,['primeira_liga'],11,842,0,0,0
357991e8,Ricardo Rocha,['primeira_liga'],2,85,0,0,0
c738a5ec,Rochinha,['primeira_liga'],1,4,0,0,0
5d048362,Rodri,['primeira_liga'],26,1492,3,3,6
f6d99a01,Afonso Rodrigues,['primeira_liga'],7,123,0,0,0
0b6c3214,Diego Rodrigues,"['primeira_liga', 'europa_league']",29,1067,1,3,4
20b9950f,Rodrigo Rodrigues,['primeira_liga'],4,36,0,0,0
ff603821,Juan Rodríguez,['primeira_liga'],29,1977,0,0,0
203e8082,Yefrei Rodríguez,['primeira_liga'],14,417,1,0,1
2a618ce2,Guilherme Romão,['primeira_liga'],12,890,0,1,1
a5dedc6e,Rômulo,"['primeira_liga', 'serie_a_bra', 'copa_sudamericana']",6,316,0,0,0
af433614,Budiga Roni,"['primeira_liga', 'serie_a_bra']",25,1462,2,0,2
e5b285b4,Pedro Rosas,['primeira_liga'],9,634,0,0,0
29d68ea8,Gustavo sá,['primeira_liga'],32,2697,4,2,6
fd834d1d,Tiago Sá,['primeira_liga'],1,90,0,0,0
1b40049a,Borja Sainz,"['primeira_liga', 'europa_league']",42,2275,6,6,12
33dce5c3,Kelian Nsona Wa Saka,['primeira_liga'],10,478,1,1,2
29b161e8,Samu,['primeira_liga'],29,2027,7,3,10
60359288,Javi Sánchez,"['primeira_liga', 'segunda_division', 'copa_del_rey']",18,1362,0,1,1
fce521d7,Ricard Sánchez,['primeira_liga'],26,1969,2,4,6
847e4cd8,Aderlan Santos,['primeira_liga'],17,1033,1,0,1
37b15b11,Hevertton Santos,['primeira_liga'],24,876,0,1,1
6ef8177e,Leandro Santos,['primeira_liga'],9,265,0,0,0
fa5f51c8,Léo Santos,['primeira_liga'],31,2717,3,2,5
a6ee4f55,Nuno Santos,"['primeira_liga', 'champions_league']",6,140,0,1,1
6fc57554,Nuno Santos,['primeira_liga'],5,222,0,1,1
b30b0a0b,Pedro Santos,['primeira_liga'],16,771,0,0,0
e65748d2,Pedro Santos,['primeira_liga'],22,706,2,3,5
24051310,Zaidu Sanusi,"['primeira_liga', 'europa_league']",25,1525,1,2,3
6e881861,Noah Saviolo,['primeira_liga'],30,1957,2,4,6
eeff4ab4,Bernardo Schappo,['primeira_liga'],26,2053,0,0,0
6b074beb,Guilherme Schettine,['primeira_liga'],15,984,9,1,10
a427724f,Andreas Schjelderup,"['primeira_liga', 'champions_league']",35,2142,9,5,14
2cddbf88,Max Scholze,"['primeira_liga', 'dfb_pokal']",12,819,0,0,0
0467df63,Caio Secco,['primeira_liga'],11,990,0,0,0
95a98690,Luis Semedo,['primeira_liga'],21,999,3,0,3
c904f3d5,Rúben Semedo,['primeira_liga'],9,776,0,0,0
8a32b21f,Hugo Sequeira,['primeira_liga'],26,1336,0,1,1
6f21e773,Patrick Sequeira,['primeira_liga'],29,2526,0,0,0
53825020,Serginho,['primeira_liga'],32,2567,4,3,7
05c43608,Guilherme Serrão,['primeira_liga'],11,528,0,0,0
c42f4312,Xander Severina,['primeira_liga'],5,103,0,0,0
5350c0dc,Sidney,['primeira_liga'],33,2930,1,0,1
8f0435c7,António Silva,"['primeira_liga', 'champions_league']",31,2220,1,1,2
57b28984,Gustavo da Silva,['primeira_liga'],23,1459,5,2,7
f781c00a,Henrique Silva,['primeira_liga'],13,1028,0,0,0
3990d93a,João Silva,"['primeira_liga', 'serie_a_bra']",26,1986,1,0,1
6deb1eab,Joel silva,['primeira_liga'],18,392,0,0,0
5c1c6bcf,José Silva,['primeira_liga'],4,38,0,0,0
6e895b9d,Miguel Silva,['primeira_liga'],1,4,0,0,0
0a4f579a,Eric da Silva Moreira,['primeira_liga'],3,73,0,0,0
70cf63ca,Rafa Silva,"['primeira_liga', 'super_lig', 'champions_league']",28,1896,11,1,12
4b5bc813,Rodrigo Silva,['primeira_liga'],1,5,0,0,0
ea83bfa6,Rui Silva,"['primeira_liga', 'champions_league']",43,3900,0,0,0
86e7deaf,Thiago Silva,"['primeira_liga', 'serie_a_bra', 'europa_league', 'copa_sudamericana']",41,3441,2,0,2
44d0de01,Tiago Silva,['primeira_liga'],4,287,1,0,1
744690f7,Tiago Silva,['primeira_liga'],1,23,0,0,0
fcef3903,David Simão,['primeira_liga'],12,658,0,0,0
9c6601c4,João Simões,"['primeira_liga', 'champions_league']",28,1403,0,1,1
33bcd4b3,Sphephelo Sithole,['primeira_liga'],26,1543,1,0,1
c6a3b58d,Filipe Soares,['primeira_liga'],18,761,1,0,1
bc38978e,Lucas Soares,['primeira_liga'],28,2073,0,0,0
062fc2e6,Rafa Soares,['primeira_liga'],24,1709,1,3,4
244ff834,Samuel Soares,['primeira_liga'],2,180,0,0,0
8658cb7c,Alex Sola,['primeira_liga'],16,705,0,0,0
c8c8ce16,Arnau Solà,['primeira_liga'],10,588,0,1,1
0f7d5ec6,André Sousa,['primeira_liga'],12,129,0,2,2
d588a2bd,David Sousa,['primeira_liga'],26,2264,2,0,2
ee784cc2,Miguel Sousa,['primeira_liga'],12,329,0,2,2
fe55eba7,Vasco Sousa,['primeira_liga'],9,460,1,0,1
f5e7fdf9,Fabiano Souza,"['primeira_liga', 'serie_a_bra']",41,3406,0,1,1
eb901957,Diogo Spencer,['primeira_liga'],20,1237,1,2,3
688fcea2,Dario Špikić,['primeira_liga'],30,1781,2,3,5
3c830734,Mateja Stjepanović,['primeira_liga'],32,2410,1,0,1
704bf164,Ianis Stoica,['primeira_liga'],33,1670,3,2,5
4ca4f263,Tony Strata,['primeira_liga'],21,1407,1,1,2
eeba07f8,Luis Suárez,"['primeira_liga', 'champions_league']",44,3642,33,7,40
a793f5a8,Heorhiy Sudakov,"['primeira_liga', 'champions_league']",31,2057,4,2,6
cf603737,Max Svensson,['primeira_liga'],6,179,0,0,0
20a0c796,Tamble,['primeira_liga'],13,668,0,1,1
b293f3e4,Hélder Tavares,['primeira_liga'],20,596,0,0,0
0e418357,José Tavares,['primeira_liga'],25,964,0,1,1
75926036,Duplexe Tchamba,['primeira_liga'],5,415,1,0,1
83fd9572,Cédric Teguia,['primeira_liga'],21,855,0,0,0
c2604e3c,Tomané,['primeira_liga'],29,2011,4,1,5
d09208bb,João Tomé,['primeira_liga'],19,673,0,0,0
3674f5b8,Welinton Torrão,['primeira_liga'],18,673,1,2,3
e96b2583,Nabil Touaizi,['primeira_liga'],33,2818,1,5,6
6c65e573,Diogo Travassos,['primeira_liga'],29,2431,5,3,8
e1000218,Alfonso Trezza,['primeira_liga'],32,2317,9,2,11
00d19548,Pedro Trigueira,['primeira_liga'],1,8,0,0,0
77e39b04,Francisco Trincão,"['primeira_liga', 'champions_league']",45,3800,11,14,25
41f0b196,Anatolii Trubin,"['primeira_liga', 'champions_league']",42,3780,1,0,1
a3b39084,Antef Tsoungui,['primeira_liga'],23,1375,0,0,0
14ae023f,Martin Turk,['primeira_liga'],3,270,0,0,0
a0b9e0cb,Ulisses,['primeira_liga'],5,224,0,0,0
12ba7959,Georgios Vagiannidis,"['primeira_liga', 'champions_league']",27,1456,0,5,5
beb1317c,João Valido,['primeira_liga'],9,810,0,0,0
0a696365,Lenny Vallier,['primeira_liga'],14,755,0,0,0
9ffb2ce6,Alan Varela,"['primeira_liga', 'europa_league']",39,2685,2,0,2
d46ec7b4,Gustavo Varela,['primeira_liga'],32,1524,6,3,9
c5c22733,Nilton Varela,['primeira_liga'],1,57,0,0,0
36b9ac56,João Vasconcelos,['primeira_liga'],1,43,0,0,0
35a6e5c7,Gabriel Veiga,"['primeira_liga', 'europa_league']",41,2056,5,9,14
351a04b5,João Veloso,['primeira_liga'],2,2,0,0,0
0adc7748,Frederico Venâncio,['primeira_liga'],22,1732,1,1,2
6bc49da7,Gabriel Veron,"['primeira_liga', 'serie_a_bra']",32,1583,1,0,1
e6e7c819,Pau Victor,"['primeira_liga', 'europa_league']",45,3016,13,5,18
cc54abe5,Paulo Victor,['primeira_liga'],21,1352,1,0,1
0333c45e,Sandro Vidigal,['primeira_liga'],4,54,0,0,0
63904ba9,Gabriel Vieira,['primeira_liga'],29,2235,6,0,6
00191888,Jakub Vinarcik,['primeira_liga'],1,90,0,0,0
e816a8ee,Marcos Vinicios Sorriso,['primeira_liga'],33,2784,5,4,9
ecce7383,Vinícius,['primeira_liga'],28,1538,6,1,7
728e9b2e,João Virgínia,"['primeira_liga', 'champions_league']",3,270,0,0,0
438c6082,Rémy Vita,['primeira_liga'],4,227,0,0,0
e439f258,Paulo Vitor,['primeira_liga'],18,1424,0,0,0
2008d453,Zé Vitor,['primeira_liga'],30,2671,4,1,5
d2795011,Marious Vrousai,['primeira_liga'],31,2521,1,2,3
ab48632c,Watts,['primeira_liga'],7,58,0,0,0
44fd892e,Wendel,['primeira_liga'],13,908,1,2,3
b9829bf7,Weverson,"['primeira_liga', 'serie_a_bra']",5,246,0,0,0
4c99c0da,Witi,['primeira_liga'],26,945,1,1,2
f3600c02,Xeka,['primeira_liga'],12,652,1,0,1
fc3697dd,Rodrigo Zalazar,"['primeira_liga', 'europa_league']",38,2614,18,6,24
f54d7367,Zeega,['primeira_liga'],2,42,0,0,0
fffaf441,Karem Zoabi,['primeira_liga'],5,96,0,0,0
5f09991f,Patrick van Aanholt,['eredivisie'],13,681,1,2,3
3397a49f,Aske Adelgaard,"['eredivisie', 'europa_league']",33,1747,1,1,2
be98fc34,Shawn Adewoye,['eredivisie'],28,2018,0,0,0
fb28e0ea,Emeka Adiele,['eredivisie'],2,46,0,0,0
69bff230,Olivier Aertssen,['eredivisie'],28,1861,0,2,2
e87f6b66,Oualid Agougil,['eredivisie'],6,105,0,0,0
f6b692c0,Erik Ahlstrand,['eredivisie'],14,751,0,1,1
f0f32aff,Isaiah Ahmed,['eredivisie'],2,3,0,0,0
eab957a3,Anel Ahmedhodžić,"['eredivisie', 'europa_league']",33,2836,0,1,1
04d6cc51,Gerald Alders,"['eredivisie', 'champions_league']",11,596,0,0,0
d03e1b85,Mawouna Amevor,['eredivisie'],32,2757,1,1,2
478f023e,Amourrichio van Axel Dongen,['eredivisie'],7,115,1,0,1
5dbefa9d,André Ayew,['eredivisie'],17,886,1,0,1
7156acb5,Julian Baas,['eredivisie'],23,1301,0,0,0
ca002b1a,Youri Baas,"['eredivisie', 'champions_league']",39,3443,4,1,5
aaf1bf05,Juninho Bacuna,"['eredivisie', 'super_lig']",22,928,0,2,2
f976899a,Thibo Baeten,['eredivisie'],20,780,1,2,3
dff24174,Esmir Bajraktarevic,"['eredivisie', 'champions_league']",32,1146,4,4,8
3a0fbf82,Saïd Bakari,['eredivisie'],13,403,0,0,0
353ef2a1,Danny Bakker,['eredivisie'],30,2636,4,1,5
12f664ca,Nordin Bakker,['eredivisie'],1,90,0,0,0
dd3c8b64,Max Balard,['eredivisie'],32,2725,0,1,1
c2e41cfb,Vasilios Barkas,"['eredivisie', 'europa_league']",39,3440,0,0,0
ec30b9c8,Samuel Bastien,['eredivisie'],6,45,0,0,0
66bc8dc6,Jordy Bawuah,['eredivisie'],1,11,0,0,0
caaa7fab,Steven Benda,"['eredivisie', 'championship', 'fa_cup', 'efl_cup']",12,1080,0,0,0
35ccba69,Mimeirhel Benita,['eredivisie'],25,1447,0,1,1
0b2c9aec,Mitchell van Bergen,['eredivisie'],30,2387,3,4,7
8455a7fa,Thom van Bergen,['eredivisie'],34,2966,9,4,13
713c144a,Steven Berghuis,"['eredivisie', 'champions_league']",20,1179,4,2,6
641bf367,Jerolldino Bergraaf,['eredivisie'],24,1050,0,0,0
5b462baa,Daniel Bielica,['eredivisie'],33,2970,0,0,0
fb39793d,Daan Bisschops,['eredivisie'],1,89,0,0,0
d9a21f02,Adrian Blake,"['eredivisie', 'europa_league']",30,1271,3,2,5
55dffca3,Sil Blokhuis,['eredivisie'],2,10,0,0,0
c75ad7ab,Thijmen Blokzijl,['eredivisie'],34,3046,1,1,2
2476e6f7,Luca Blondeau,['eredivisie'],2,91,0,0,0
5b479568,Myron Boadu,"['eredivisie', 'champions_league']",15,345,3,0,3
d6164689,Ofosu Boakye,"['eredivisie', 'europa_league']",2,10,0,0,0
9bf068be,Paweł Bochniewicz,['eredivisie'],1,3,0,0,0
c9314f57,Ruben van Bommel,"['eredivisie', 'champions_league']",7,466,4,0,4
f3075d99,Kasper Boogaard,"['eredivisie', 'conference_league']",15,923,0,2,2
1eb05a70,Taylor Booth,['eredivisie'],10,364,0,0,0
7e47a132,Zach Booth,['eredivisie'],3,106,0,0,0
4d1c4a5d,Gonçalo Borges,"['eredivisie', 'europa_league']",16,829,3,1,4
36578017,Yvandro Borges Sanches,['eredivisie'],11,518,2,0,2
8070a9fd,Jordy Bos,"['eredivisie', 'europa_league']",33,2290,4,8,12
40323b50,Rayane Bounida,"['eredivisie', 'champions_league']",26,967,1,5,6
78669b04,Aaron Bouwman,"['eredivisie', 'champions_league']",10,735,1,0,1
75218497,Wassim Bouziane,"['eredivisie', 'conference_league']",5,139,0,1,1
b797f558,Can Bozdogan,"['eredivisie', 'europa_league']",23,685,1,0,1
f2e7c37a,Rhys Bozinovski,['eredivisie'],8,411,0,0,0
b74a2c78,Mattijs Branderhorst,['eredivisie'],24,2160,0,0,0
409ccdb7,Oliver Braude,['eredivisie'],32,2815,0,4,4
1cdb21b9,Jakob Breum,"['eredivisie', 'europa_league']",34,2461,6,6,12
1275f22a,Philip Brittijn,['eredivisie'],32,2401,4,1,5
ed3a1cee,Ilias Bronkhorst,['eredivisie'],33,2349,2,0,2
4f521fcf,Michael Brouwer,"['eredivisie', 'europa_league']",5,337,0,0,0
838bfd05,Patrick Brouwer,['eredivisie'],30,2281,7,6,13
82306565,Luuk Brouwers,['eredivisie'],30,1945,5,4,9
ff9eae4d,Max Bruns,['eredivisie'],13,800,1,0,1
16952f65,Thomas Bruns,['eredivisie'],27,1162,1,0,1
be76f15c,Charles-Andréas Brym,['eredivisie'],24,1500,2,4,6
b9d4af9d,Thomas Buitink,['eredivisie'],8,126,0,0,0
2bd2f1ac,Nordin Bukala,['eredivisie'],25,1743,2,1,3
62766c3f,Zico Buurmeester,['eredivisie'],23,1536,2,0,2
34d7c123,Gani Büyükhan,['eredivisie'],1,1,0,0,0
2480cf31,Guilliano Cairo,['eredivisie'],1,6,0,0,0
54609bed,Jayden Candelaria,['eredivisie'],8,161,0,0,0
5d2dd3fd,Adam Carlén,['eredivisie'],25,1229,0,1,1
9ce60d15,Maher Carrizo,"['eredivisie', 'copa_libertadores']",14,882,5,1,6
4db5915d,Yoann Cathline,"['eredivisie', 'europa_league']",31,2251,3,4,7
0b7dae21,Sava Cestic,['eredivisie'],7,360,0,0,0
f82246a1,Mateo Chávez,"['eredivisie', 'conference_league', 'concacaf_champions_cup']",30,1551,1,2,3
71031a25,Tjaronn Chery,['eredivisie'],33,2743,10,6,16
04ac8285,Jasper Cillessen,['eredivisie'],3,185,0,0,0
31c01b85,Jordy Clasie,['eredivisie'],12,812,1,1,2
f7226e46,Pelle Clement,['eredivisie'],26,1606,2,3,5
918969df,Tiago Codinha,['eredivisie'],2,16,0,0,0
d93d5b2f,Nolhan Courtens,['eredivisie'],5,56,0,0,0
3adfa4a6,Gonzalo Crettaz,['eredivisie'],31,2790,0,0,0
4b8b9e6c,Vito van Crooij,['eredivisie'],18,1002,1,1,2
15c6be20,Robin van Cruijsen,['eredivisie'],24,1349,4,3,7
3e4b25f3,Ro-Zangelo Daal,"['eredivisie', 'conference_league']",33,1802,3,3,6
e228eac9,Jasper Dahlhaus,['eredivisie'],26,2115,0,1,1
ccd38335,Danilo,"['eredivisie', 'europa_league']",16,470,1,2,3
12947ab7,Eli Dasa,['eredivisie'],22,1811,1,0,1
aaa13f87,Jari De Busser,"['eredivisie', 'europa_league']",42,3780,0,0,0
709e48d4,Mats Deijl,"['eredivisie', 'europa_league']",40,3440,2,5,7
17d0d996,Maxim Dekker,"['eredivisie', 'conference_league']",9,383,0,0,0
ed208ee2,Emirhan Demircan,['eredivisie'],6,98,0,0,0
a686ef30,Thomas van den Belt,['eredivisie'],32,2178,5,1,6
a312cb06,Joël van den Berg,['eredivisie'],5,142,0,0,0
fb0346ad,Damian van der Haar,['eredivisie'],3,20,0,0,0
25f50295,Mike van der Hoorn,"['eredivisie', 'europa_league']",36,2670,3,0,3
e276e3e6,Djevencio van der Kust,['eredivisie'],21,1211,0,2,2
6944029c,David van der Werff,['eredivisie'],34,2048,3,2,5
0e67374f,Anthony Descotte,"['eredivisie', 'belgian_pro_league']",17,974,4,1,5
5976f83e,Sergiño Dest,"['eredivisie', 'champions_league']",33,2656,1,6,7
b308158c,Gaoussou Diarra,"['eredivisie', 'europa_league']",8,316,0,0,0
cbca9383,Matisse Didden,"['eredivisie', 'europa_league']",28,2138,2,0,2
8123650b,Elijah Dijkstra,"['eredivisie', 'conference_league']",30,1707,0,0,0
3b79cfa0,Jismerai Dillema,['eredivisie'],1,2,0,0,0
6802abb5,Julius Dirksen,"['eredivisie', 'europa_league']",22,1223,2,0,2
cc83b74d,Kasper Dolberg,"['eredivisie', 'belgian_pro_league', 'champions_league']",30,1476,6,3,9
446ae6a7,Yoon Doyong,['eredivisie'],6,103,1,0,1
66a2a495,Couhaib Driouech,"['eredivisie', 'champions_league']",36,1161,7,8,15
510c6a3f,Joel Drommel,['eredivisie'],34,3060,0,0,0
8e75af55,Billy van Duijl,"['eredivisie', 'conference_league']",11,828,1,0,1
840b6ead,Sem van Duijn,['eredivisie'],14,1005,5,2,7
a2a56c85,Lance Duijvestijn,['eredivisie'],28,1946,3,2,5
d7d78a54,Mike van Duinen,['eredivisie'],28,720,1,2,3
b43204f6,Kiano Dyer,['eredivisie'],3,28,0,0,0
b54b05e2,Oliver Edvardsen,"['eredivisie', 'champions_league']",22,804,1,1,2
817f3a14,Victor Edvardsen,"['eredivisie', 'europa_league']",31,2295,4,7,11
7c0ade01,Mike Eerdhuijzen,"['eredivisie', 'europa_league']",12,494,0,0,0
a1cce7ea,Mats Egbring,['eredivisie'],8,169,0,1,1
a631cdc2,Nils Eggens,['eredivisie'],3,18,0,0,0
c4fe2f17,Remi van Ekeris,['eredivisie'],1,5,0,0,0
74aa1e15,Rafik el Arguioui,"['eredivisie', 'europa_league']",3,24,0,0,0
6e83c3f0,Noam Emeran,['eredivisie'],4,36,0,0,0
123de70e,Mario Engels,['eredivisie'],24,1002,1,2,3
5ddb99b5,Alonzo Engwanda,"['eredivisie', 'europa_league']",42,3584,0,1,1
6180d4f5,Silvinho Esajas,['eredivisie'],3,73,0,0,0
8232b3f1,Jan Faberski,['eredivisie'],18,477,0,2,2
6a80ca26,Derensili Fernandes,['eredivisie'],33,2484,6,3,9
0fb2bede,Noah Fernandez,"['eredivisie', 'champions_league']",11,417,1,0,1
7a09122b,Nick Fichtinger,['eredivisie'],20,764,0,1,1
d4c6ba22,Kian Fitz-Jim,"['eredivisie', 'champions_league']",22,582,1,0,1
1787acb3,Ryan Flamingo,"['eredivisie', 'champions_league']",37,1899,3,1,4
5ad49fbb,Sherel Floranus,['eredivisie'],32,2794,1,3,4
21932982,Deveron Fonville,['eredivisie'],29,1470,0,2,2
85adeca6,Ryan Fosso,['eredivisie'],17,1511,0,1,1
6f7d7bc2,Anton Gaaei,"['eredivisie', 'champions_league']",33,2286,2,5,7
9ab582c1,Jadiel Pereira da Gama,['eredivisie'],10,199,0,0,0
d65be685,Anselmo García MacNulty,['eredivisie'],32,2843,2,0,2
